CHAS_NO,CHAS_YES,CRIM,ZN,INDUS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,PRICE
1.0,0.0,-0.44273765374028734,-0.4910805344527814,2.1100998736931706,0.5264662638074359,0.1663270686379758,0.8661871426089259,-0.2994059218781996,-0.8700300367424731,-1.307086816709939,0.2938531336725424,0.2340622921503202,20.5
1.0,0.0,-0.44273765374028734,-0.4910805344527814,2.1100998736931706,0.5264662638074359,0.11407634376480423,1.0113387919229997,-0.29951752290123795,-0.8700300367424731,-1.307086816709939,0.2938531336725424,0.14917899434143755,17.3
1.0,0.0,-0.44273765374028734,-0.4910805344527814,2.1100998736931706,0.5264662638074359,0.12552174064178467,0.9688553823676608,-0.29946904498316024,-0.8700300367424731,-1.307086816709939,0.2938531336725424,0.24813677212120205,18.8
1.0,0.0,-0.44273765374028734,-0.4910805344527814,2.1100998736931706,0.5264662638074359,0.17876771741730238,0.7068743567764056,-0.2994795393951512,-0.8700300367424731,-1.307086816709939,0.2938531336725424,0.30967170780784714,21.4
1.0,0.0,0.44811503415008835,-0.4910805344527814,2.1100998736931706,0.5264662638074359,-0.006846762370250005,0.9617748141084376,-0.299664131403082,-0.8700300367424731,-1.307086816709939,0.2938531336725424,0.028945839861503307,15.7
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.5626921517670886,0.718768599869689,0.03296331372359501,0.9759359506268841,-0.29963977496928207,-0.6416672544551696,0.1624729658695333,1.2721450495067763,0.3870267953997472,16.2
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.5626921517670886,0.718768599869689,0.4002112656893153,1.0750639062560077,-0.2996208223744924,-0.6416672544551696,0.1624729658695333,1.2721450495067763,0.4392878489350359,18.0
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.5626921517670886,0.718768599869689,0.005096260457903499,0.9299122569419339,-0.2994897205411126,-0.6416672544551696,0.1624729658695333,1.2721450495067763,0.4392878489350359,14.3
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.5626921517670886,0.718768599869689,0.413647166370988,1.0786041903856196,-0.2993811738618627,-0.6416672544551696,0.1624729658695333,1.2721450495067763,0.4189944126979513,19.2
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.5626921517670886,0.718768599869689,0.3708513345701046,1.0432013490895038,-0.2992175706779138,-0.6416672544551696,0.1624729658695333,1.2721450495067763,0.31774544050432196,23.0
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.5626921517670886,0.718768599869689,0.0971570614249201,0.9546942458492149,-0.2991059696548755,-0.6416672544551696,0.1624729658695333,1.2721450495067763,0.34971305780252604,18.4
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.5626921517670886,0.718768599869689,0.06481137459867102,1.0609027697375617,1.53626495442333,-0.6416672544551696,0.1624729658695333,1.2721450495067763,-1.0242398590448558,15.6
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.5626921517670886,0.718768599869689,0.35243917437670125,1.0538222014783385,-0.2993872825494395,-0.6416672544551696,0.1624729658695333,1.2721450495067763,0.4149575463497139,18.1
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.5626921517670886,0.718768599869689,0.15687217556568764,0.887428847386595,-0.29949990168707397,-0.6416672544551696,0.1624729658695333,1.2721450495067763,0.2358079640846934,17.4
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.5626921517670886,0.718768599869689,0.41165666256629574,1.0609027697375617,-0.2995916103172339,-0.6416672544551696,0.1624729658695333,1.2721450495067763,0.4085203810917134,17.1
1.0,0.0,-0.44273765374028734,-0.4910805344527814,1.5626921517670886,0.718768599869689,0.11457396971597729,1.0538222014783385,-0.2997335198286342,-0.6416672544551696,0.1624729658695333,1.2721450495067763,0.38626306392845916,13.3
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.5626921517670886,0.718768599869689,0.26087599936085776,1.0432013490895038,-0.2997334415121269,-0.6416672544551696,0.1624729658695333,1.2721450495067763,0.4392878489350359,17.8
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.5626921517670886,0.718768599869689,0.2723213962378382,0.8909691315162064,-0.2997779252883274,-0.6416672544551696,0.1624729658695333,1.2721450495067763,0.34305768355272914,14.0
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.5626921517670886,0.718768599869689,-0.30243657736704926,1.1175473158113465,-0.2999130212635844,-0.6416672544551696,0.1624729658695333,1.2721450495067763,0.4392878489350359,14.4
0.0,1.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,-0.11134821211659317,1.1175473158113465,-0.30000527810929606,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,0.4392878489350359,13.4
1.0,0.0,1.3389677220404639,-0.4910805344527814,1.226385811966756,1.8233889953900733,-0.0790025252903441,1.1175473158113465,-0.29993463661962544,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,0.4392878489350359,15.6
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,-0.36016118770312455,1.039661064959892,-0.299986247197999,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,0.4392878489350359,11.8
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,-2.79697077922396,1.1175473158113465,-0.2999289195145856,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-2.004543754691145,13.8
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,0.0006176268973459349,1.1175473158113465,-0.29985256091987517,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-2.044257791198129,15.6
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,-0.34871579082614407,0.9653150982380495,-0.29989626153100174,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,0.3826626155638146,14.6
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,-0.21933304352114777,0.8980496997754296,-0.29984237977391376,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,0.003851805804892544,17.8
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,-0.01480877758901901,0.9369928252011571,-0.2998454341177022,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-0.052227905086837174,15.4
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,0.24644484677683892,1.0219596443118342,0.9661207805853521,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,0.17634601382011614,21.5
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,-0.11085058616542011,1.1175473158113465,-0.29979382353932865,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-0.16406001338260198,19.6
0.0,1.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,-0.3059199590252607,0.6927132202579592,-0.2997792566689531,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-0.1457304580716869,15.3
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,0.04092532894236402,1.064443053867173,-0.29976907552299176,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-1.0330773232126187,19.4
0.0,1.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,0.24992822843505036,0.9759359506268841,-0.29967024009065885,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-0.3885970659413185,17.0
0.0,1.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,0.2613736253120308,0.5015378772589347,-0.29967329443444723,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-2.930840924867773,15.6
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,-0.17653721172026438,0.9051302680346528,-0.2996804212366202,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-2.924076446122078,13.1
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,0.6337978002142749,0.6549957526899234,1.025499928441446,-0.29957007327770024,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,0.07411510116340231,41.3
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,0.6337978002142749,0.2185777935111474,1.1175473158113465,-0.2996640530865746,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-0.029970587923582915,24.3
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,1.8233889953900733,-2.796781681362514,1.1175473158113465,-0.2996573178669386,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,0.0837162968024533,23.3
0.0,1.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,0.6337978002142749,-2.7969110641098194,0.8555662902200908,-0.2996318650020351,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-0.19330001828334836,27.0
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,0.6337978002142749,0.9266995220304156,0.7918411758870828,-0.2994967690267782,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,0.19413004665154016,50.0
0.0,1.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,0.6337978002142749,1.0824564447475842,1.0538222014783385,-0.29944210410461625,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,0.3597506714251704,50.0
0.0,1.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,0.6337978002142749,1.3675961147697493,0.9015899839050415,1.392162580815929,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,0.34709454990096655,50.0
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,0.6337978002142749,0.11308109186245811,0.8272440171831984,1.5957855000437782,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,0.41975814416923934,22.7
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,0.6337978002142749,1.1456549405465632,0.9830165188861073,-0.2994380316462317,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,0.13815944025570864,50.0
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,0.6337978002142749,0.12452648873943854,0.38116821685214197,-0.2991404289181294,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-1.407742162127405,23.8
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,0.6337978002142749,0.34447715915793226,0.9794762347564954,-0.2993956624157308,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-0.6496841246259675,23.8
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,0.6337978002142749,0.3857801131052965,0.9476136775899917,-0.2992683980912134,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-0.29018481064104507,22.3
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,0.6337978002142749,0.12353123683709243,0.926371972812322,-0.2991404289181294,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-0.7020542826571544,17.4
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.226385811966756,0.6337978002142749,-2.797095185711753,1.0219596443118342,-0.2991695626588805,-0.5274858633115178,-0.03818981568750308,-1.755901356646808,-0.09281477756100771,19.1
1.0,0.0,-0.44273765374028734,-0.4910805344527814,-1.0345827841800674,-2.0695705515594787,-0.027249426368345576,0.710414640906017,-0.2990071342225426,-0.5274858633115178,-0.6696873929405294,-0.8707800994634516,0.4392878489350359,23.1
1.0,0.0,-0.44273765374028734,-0.4910805344527814,-1.0345827841800674,-2.0695705515594787,0.39274687642171935,0.5546421392031081,-0.29896781933583016,-0.5274858633115178,-0.6696873929405294,-0.8707800994634516,0.4240132195092732,23.6
1.0,0.0,-0.44273765374028734,-0.4910805344527814,-1.0345827841800674,-2.0695705515594787,0.11556922161832342,0.009438383242928134,-0.2989242753577183,-0.5274858633115178,-0.6696873929405294,-0.8707800994634516,0.3992464989403577,22.6
1.0,0.0,-1.333590341630663,-0.4910805344527814,-1.0345827841800674,-2.0695705515594787,0.4574382500742175,-1.2509027668987875,-0.29858720110988884,-0.5274858633115178,-0.6696873929405294,-0.8707800994634516,0.37447977837144153,29.4
1.0,0.0,-1.333590341630663,-0.4910805344527814,-1.0345827841800674,-2.0695705515594787,-2.797025518078589,-0.7517227046235574,-0.2982562355496362,-0.5274858633115178,-0.6696873929405294,-0.8707800994634516,0.3992464989403577,23.2
1.0,0.0,-1.333590341630663,-0.4910805344527814,-1.0345827841800674,-2.0695705515594787,0.34248665535324,0.17583173733467158,-0.2984421589381927,-0.5274858633115178,-0.6696873929405294,-0.8707800994634516,0.4251042644682565,24.6
1.0,0.0,-1.333590341630663,-0.4910805344527814,-1.0345827841800674,-2.0695705515594787,-2.796607512279604,0.21123457863078718,-0.2987571479309367,-0.5274858633115178,-0.6696873929405294,-0.8707800994634516,0.37786201774428907,29.9
1.0,0.0,-1.333590341630663,-0.4910805344527814,-1.2660663687179585,0.11055656023093495,-2.7965477971654633,-0.35521088210706275,1.9145336851427577,-0.7558486455988214,-1.277577584128022,-0.3117561475581748,0.4392878489350359,37.2
1.0,0.0,-1.333590341630663,-0.4910805344527814,-1.2660663687179585,0.11055656023093495,1.0640442845541809,0.5263198661662157,1.8456151586348701,-0.7558486455988214,-1.277577584128022,-0.3117561475581748,0.42466784648466305,39.8
1.0,0.0,-1.333590341630663,-0.4910805344527814,-1.2660663687179585,9.45206788965719e-05,0.25739261770264626,-0.2206800851818233,-0.2990057245254095,-0.7558486455988214,-1.277577584128022,-0.3117561475581748,0.4392878489350359,36.2
1.0,0.0,-0.44273765374028734,-0.4910805344527814,-1.2660663687179585,0.11055656023093495,0.7604924543386127,0.8414051537016448,-0.2989252934723145,-0.7558486455988214,-1.277577584128022,-0.3117561475581748,0.40895679907530685,37.9
1.0,0.0,-0.44273765374028734,-0.4910805344527814,-1.2660663687179585,0.11055656023093495,0.4658978912441596,0.9617748141084376,1.9286306564739164,-0.7558486455988214,-1.277577584128022,-0.3117561475581748,0.4392878489350359,32.5
1.0,0.0,-0.44273765374028734,-0.4910805344527814,-1.2660663687179585,0.11055656023093495,-0.01132539593080757,0.7564383345909672,-0.2987002901465677,-0.7558486455988214,-1.277577584128022,-0.3117561475581748,0.374916196355035,26.4
1.0,0.0,-1.333590341630663,-0.4910805344527814,-1.2660663687179585,0.11055656023093495,0.2618712512632039,0.012978667372539493,-0.29847176257798813,-0.7558486455988214,-1.277577584128022,-0.3117561475581748,0.3324745474505937,29.6
1.0,0.0,-1.333590341630663,-0.4910805344527814,-1.2660663687179585,0.11055656023093495,1.096887597331603,-0.5251445203284175,-0.2985348073664414,-0.7558486455988214,-1.277577584128022,-0.3117561475581748,0.392700229186459,50.0
1.0,0.0,-1.333590341630663,1.427350234636556,-1.1233909518329692,-0.11752295463359784,0.5748779745510603,-0.9676800365298626,-0.2980732098718534,-0.5274858633115178,-0.06769904826942019,-1.5229747100196094,0.4062291866778492,32.0
1.0,0.0,-0.44273765374028734,1.427350234636556,-1.1233909518329692,-0.11752295463359784,0.46241450958594815,-1.39251413208325,-0.2974638291278103,-0.5274858633115178,-0.06769904826942019,-1.5229747100196094,0.2858869277020161,29.8
1.0,0.0,-0.44273765374028734,1.427350234636556,-1.1233909518329692,-0.11752295463359784,0.7754212328738046,-1.045566287381317,-0.2974638291278103,-0.5274858633115178,-0.06769904826942019,-1.5229747100196094,0.4392878489350359,34.9
1.0,0.0,-0.44273765374028734,1.427350234636556,-1.1233909518329692,-0.11752295463359784,0.6589767602993079,-1.6615757259337285,-0.29596555602483027,-0.5274858633115178,-0.06769904826942019,-1.5229747100196094,0.22958900781848995,37.0
1.0,0.0,-1.333590341630663,1.427350234636556,-1.1233909518329692,-0.11752295463359784,0.5534800586506186,-1.3323293018798534,-0.29596555602483027,-0.5274858633115178,-0.06769904826942019,-1.5229747100196094,0.36084171638415313,30.5
1.0,0.0,-0.44273765374028734,1.427350234636556,-1.1233909518329692,-0.11752295463359784,0.7719378512155931,-1.4916420877123737,-0.29596555602483027,-0.5274858633115178,-0.06769904826942019,-1.5229747100196094,0.3693518670642214,36.4
1.0,0.0,-1.333590341630663,2.066827157666335,-1.1976404034771984,-0.27852025924385626,-2.796637369836674,-2.0722486849686694,-0.2961693355770729,-0.9842114278861248,-0.8526446349484155,-1.33663339271785,0.40077396188293385,31.1
1.0,0.0,-1.333590341630663,2.066827157666335,-1.1976404034771984,-0.27852025924385626,0.48630055524225513,-1.7571633974332408,-0.2961693355770729,-0.9842114278861248,-0.8526446349484155,-1.33663339271785,0.21889676722045567,29.1
1.0,0.0,-1.333590341630663,2.9194630550393743,-1.5572406888914063,-0.18460516488787218,1.118783139183218,-1.2898458923245146,-0.29661667946731507,-0.6416672544551696,-0.9116631001122496,-1.8956573446231268,0.4101569485301884,50.0
1.0,0.0,-1.333590341630663,2.9194630550393743,-1.402918299199479,-0.2651038171930014,0.826179079893457,-1.215499925602672,5.423113216453391,-0.8700300367424731,-0.47492645789987636,-2.734193272481043,0.4392878489350359,33.3
1.0,0.0,-1.333590341630663,2.9194630550393743,-1.402918299199479,-0.2651038171930014,0.7366064086823056,-1.1269928223623829,5.423113216453391,-0.8700300367424731,-0.47492645789987636,-2.734193272481043,-0.025388199095853842,30.3
1.0,0.0,-1.333590341630663,2.9194630550393743,-1.402918299199479,-0.2651038171930014,0.8197099425282072,-1.0668079921589864,5.423113216453391,-0.8700300367424731,-0.47492645789987636,-2.734193272481043,0.38800873586283174,34.6
1.0,0.0,-1.333590341630663,3.5589399780691533,-1.4101976572038153,-0.26957596454328636,0.6709197831274614,-1.8810733419696455,-0.29504643349403875,-0.7558486455988214,-0.0440916622038865,-0.6844387821616933,0.4392878489350359,34.9
1.0,0.0,-1.333590341630663,3.5589399780691533,-1.4101976572038153,-0.26957596454328636,0.7505399353151514,-1.9306373197842073,-0.29504643349403875,-0.7558486455988214,-0.0440916622038865,-0.6844387821616933,0.30181618410316935,32.9
1.0,0.0,-1.333590341630663,3.026042542211004,-1.32866884755525,-0.21591019633986688,0.26634988482376143,-1.0632677080293749,-0.2961298640573457,-0.8700300367424731,-0.36279137408859136,-1.755901356646808,0.40513814171886586,24.1
1.0,0.0,-1.333590341630663,3.026042542211004,-1.32866884755525,-0.21591019633986688,-2.7962342928162243,-1.8669122054511988,-0.2961298640573457,-0.8700300367424731,-0.36279137408859136,-1.755901356646808,0.42270396555849343,42.3
1.0,0.0,-1.333590341630663,3.5589399780691533,-1.2340371934988794,-2.0699904861956706,1.1078353682574105,-1.2473624827691758,3.7071985394217846,-0.6416672544551696,-1.0946203421201357,-1.755901356646808,0.3943367966249334,48.5
1.0,0.0,-1.333590341630663,3.5589399780691533,-1.2340371934988794,-2.0699904861956706,1.1979056654197349,-1.2933861764541263,3.7071985394217846,-0.6416672544551696,-1.0946203421201357,-1.755901356646808,0.3700064940396113,50.0
1.0,0.0,-0.44273765374028734,-0.4910805344527814,-0.08244275721289258,0.1150287075812199,0.13149325205586143,-1.633253452896836,-0.29795040958825747,-0.6416672544551696,-0.7818224767518144,0.060926487045343584,0.4392878489350359,22.6
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.08244275721289258,0.1150287075812199,0.07774964932917065,0.15104974842739055,-0.29762970349047363,-0.6416672544551696,-0.7818224767518144,0.060926487045343584,0.35778679049900086,22.5
0.0,1.0,-0.44273765374028734,-0.4910805344527814,-0.08244275721289258,0.1150287075812199,0.21758254160880128,-0.33042889319978175,-0.29772031568953,-0.6416672544551696,-0.7818224767518144,0.060926487045343584,0.26930304432547364,24.4
0.0,1.0,0.44811503415008835,-0.4910805344527814,-0.08244275721289258,0.1150287075812199,-0.14070814323580388,1.1175473158113465,2.733724352497874,-0.6416672544551696,-0.7818224767518144,0.060926487045343584,0.4392878489350359,20.0
0.0,1.0,-0.44273765374028734,-0.4910805344527814,-0.08244275721289258,0.1150287075812199,-2.7970553756356593,0.837864869572033,-0.2980038997628085,-0.6416672544551696,-0.7818224767518144,0.060926487045343584,0.3994647079321541,21.7
0.0,1.0,0.44811503415008835,-0.4910805344527814,-0.08244275721289258,0.1150287075812199,-0.11085058616542011,0.7139549250356284,2.5692596869676882,-0.6416672544551696,-0.7818224767518144,0.060926487045343584,0.4211765026159173,19.3
0.0,1.0,-0.44273765374028734,-0.4910805344527814,-0.08244275721289258,0.1150287075812199,0.08969267215732415,-0.5180639520691945,-0.298179720321911,-0.6416672544551696,-0.7818224767518144,0.060926487045343584,0.3742615693796451,22.4
1.0,0.0,-0.44273765374028734,-0.4910805344527814,-0.08244275721289258,0.1150287075812199,0.37234421242362375,-1.2792250399356802,-0.29795040958825747,-0.6416672544551696,-0.7818224767518144,0.060926487045343584,0.3182909629838136,28.1
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.08244275721289258,0.1150287075812199,-0.10686957855603561,-2.0757889690982814,-0.29823070436822535,-0.6416672544551696,-0.7818224767518144,0.060926487045343584,-0.08408641788914302,23.7
1.0,0.0,-0.44273765374028734,-0.4910805344527814,-0.08244275721289258,0.1150287075812199,0.27630240384722266,-0.9216563428449124,-0.29795040958825747,-0.6416672544551696,-0.7818224767518144,0.060926487045343584,0.4036106787762897,25.0
0.0,1.0,-1.333590341630663,-0.4910805344527814,0.3979948710732967,-2.069391665665467,0.13000037420234223,-0.44017770121774014,-0.29860302104438274,-0.5274858633115178,-0.7877243232681977,-0.9639507581143325,0.3945550056167304,23.3
1.0,0.0,-1.333590341630663,-0.4910805344527814,0.3979948710732967,-2.069391665665467,0.5052103413868315,0.5900449804992237,-0.2983610230365311,-0.5274858633115178,-0.7877243232681977,-0.9639507581143325,0.3943367966249334,28.7
0.0,1.0,-0.44273765374028734,-0.4910805344527814,0.3979948710732967,-2.069391665665467,0.1613508091262452,0.8980496997754296,-0.29877751022285953,-0.5274858633115178,-0.7877243232681977,-0.9639507581143325,0.4392878489350359,21.5
0.0,1.0,-0.44273765374028734,-0.4910805344527814,0.3979948710732967,-2.069391665665467,0.37134896052127764,0.848485721960868,-0.29840628997780566,-0.5274858633115178,-0.7877243232681977,-0.9639507581143325,0.40481082823117126,23.0
0.0,1.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.19552735988634912,0.6589767602993079,0.710414640906017,-0.29879912557890065,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.38255351106791635,26.7
0.0,1.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.19552735988634912,0.26734513672610755,0.8095425965351406,2.086046836338523,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.4211765026159173,21.7
0.0,1.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.19552735988634912,0.6231476918148474,0.3280639549079686,-0.2984777146325502,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.3682608221052381,27.5
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.19552735988634912,0.493267318558678,0.43781276292592675,-0.2984777146325502,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.4392878489350359,30.1
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.18211091783549427,1.3133548860918853,0.34930565968563776,-0.29877351608098235,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.30999902129554235,44.8
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.18211091783549427,1.541765197680321,0.5156990137773811,-0.29877351608098235,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.2767221500465586,50.0
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.18211091783549427,-2.7960203136572197,0.6396089583137858,-0.29852188514272116,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.33542036883984777,37.6
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.18211091783549427,0.7644734619479971,0.40595020575942303,-0.29852188514272116,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.16849049011543774,31.6
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.18211091783549427,1.024731834411509,-1.8208885117662488,-0.29839704862993305,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.22773423138821858,46.7
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.18211091783549427,0.46042400578125586,-1.6651160100633402,-0.29839704862993305,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.25861080372743933,31.5
1.0,0.0,1.3389677220404639,-0.4910805344527814,-0.7215703899936108,0.18211091783549427,0.17627958766143706,-0.011803321534741531,-0.29816491850201327,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.23689900904367672,24.3
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.18211091783549427,0.8883823237900899,0.2997416818710762,-0.29816491850201327,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.21278691545015044,31.7
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.19552735988634912,1.348686328625173,0.17229145320505973,-0.2980342082511705,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.3193820079427969,41.7
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.19552735988634912,0.22853031253460865,-0.2454620740891043,-0.2981802685374627,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.21944228969994733,24.0
0.0,1.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.19552735988634912,0.49973645592392785,0.2855805453526298,2.9475284176871157,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.34709454990096655,25.1
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.7215703899936108,0.19552735988634912,0.8615105224267444,0.11210662300166309,2.9475284176871157,-0.1849416898805626,-0.6047670812603116,-0.4980974648599349,0.36476947823649236,31.5
1.0,0.0,-0.44273765374028734,0.7878733116067769,-0.9064660833037503,-0.15777228078616246,0.4250925632479684,-1.7677842498220753,-0.29619259557976935,-0.4133044721678661,-0.6460800068749957,-0.8707800994634516,0.2484640856088973,23.7
1.0,0.0,-0.44273765374028734,0.7878733116067769,-0.9064660833037503,-0.15777228078616246,0.48729580714460125,-0.9287369111041354,-0.29619259557976935,-0.4133044721678661,-0.6460800068749957,-0.8707800994634516,0.2961427503164569,23.3
1.0,0.0,-0.44273765374028734,0.7878733116067769,-0.9064660833037503,-0.15777228078616246,0.6321049589359625,-0.5003625314211367,-0.2960780968459574,-0.4133044721678661,-0.6460800068749957,-0.8707800994634516,0.37764380875249265,22.0
1.0,0.0,-0.44273765374028734,0.7878733116067769,-0.9064660833037503,-0.15777228078616246,0.23300894609516623,-0.11801184542308835,-0.2960780968459574,-0.4133044721678661,-0.6460800068749957,-0.8707800994634516,0.4144120238702222,20.1
1.0,0.0,-0.44273765374028734,0.7878733116067769,-0.9064660833037503,-0.15777228078616246,0.36388457125368173,-0.5499265092356985,-0.29553035119323445,-0.4133044721678661,-0.6460800068749957,-0.8707800994634516,0.17580049134062448,22.2
1.0,0.0,-0.44273765374028734,0.7878733116067769,-0.9064660833037503,-0.15777228078616246,0.3813014795447389,-2.1465946516905126,-0.29553035119323445,-0.4133044721678661,-0.6460800068749957,-0.8707800994634516,0.19718497253669245,23.7
1.0,0.0,-0.44273765374028734,0.44681895265756133,-0.771070024423097,-0.14435583873530758,-0.01679928139371126,0.2855805453526298,-0.29481030922424184,-0.29912308102421437,-0.46902461138349294,0.2938531336725424,0.1729637744472686,17.6
1.0,0.0,-0.44273765374028734,0.44681895265756133,-0.771070024423097,-0.14435583873530758,-0.010827769979634508,0.06254264518710154,-0.29481030922424184,-0.29912308102421437,-0.46902461138349294,0.2938531336725424,0.3545136556220515,18.5
1.0,0.0,0.44811503415008835,0.44681895265756133,-0.771070024423097,-0.14435583873530758,0.23947808346041605,-1.1871776525657796,-0.2947315228178021,-0.29912308102421437,-0.46902461138349294,0.2938531336725424,0.36596962769137387,24.3
